   1.111	   0.000	   0.000
   1.123	   0.000	   0.000
   1.135	   0.000	   0.000
   1.147	   0.000	   0.000
   1.160	   0.000	   0.000
   1.172	   0.000	   0.000
   1.184	   0.000	   0.000
   1.196	   0.000	   0.000
   1.208	   0.000	   0.000
   1.221	   0.000	   0.000
   1.233	   0.000	   0.000
   1.245	   0.000	   0.000
   1.257	   0.000	   0.000
   1.270	   0.000	   0.000
   1.282	   0.000	   0.000
   1.294	   0.000	   0.000
   1.306	   0.000	   0.000
   1.318	   0.000	   0.000
   1.331	   0.000	   0.000
   1.343	   0.000	   0.000
   1.355	   0.000	   0.000
   1.367	   0.000	   0.000
   1.379	   0.000	   0.000
   1.392	   0.000	   0.000
   1.404	   0.000	   0.000
   1.416	   0.000	   0.000
   1.428	   0.000	   0.000
   1.440	   0.000	   0.000
   1.453	   0.000	   0.000
   1.465	   0.000	   0.000
   1.477	   0.000	   0.000
   1.489	   0.000	   0.000
   1.501	   0.000	   0.000
   1.514	   0.000	   0.000
   1.526	   0.000	   0.000
   1.538	   0.000	   0.000
   1.550	   0.000	   0.000
   1.562	   0.000	   0.000
   1.575	   0.000	   0.000
   1.587	   0.000	   0.000
   1.599	   0.000	   0.000
   1.611	   0.000	   0.000
   1.624	   0.000	   0.000
   1.636	   0.000	   0.000
   1.648	   0.000	   0.000
   1.660	   0.000	   0.000
   1.672	   0.000	   0.000
   1.685	   0.000	   0.000
   1.697	   0.000	   0.000
   1.709	   0.000	   0.000
   1.721	   0.000	   0.000
   1.733	   0.000	   0.000
   1.746	   0.000	   0.000
   1.758	   0.000	   0.000
   1.770	   0.000	   0.000
   1.782	   0.000	   0.000
   1.794	   0.000	   0.000
   1.807	   0.000	   0.000
   1.819	   0.000	   0.000
   1.831	   0.000	   0.000
   1.843	   0.000	   0.000
   1.855	   0.000	   0.000
   1.868	   0.000	   0.000
   1.880	   0.000	   0.000
   1.892	   0.000	   0.000
   1.904	   0.000	   0.000
   1.917	   0.000	   0.000
   1.929	   0.000	   0.000
   1.941	   0.000	   0.000
   1.953	   0.000	   0.000
   1.965	   0.000	   0.000
   1.978	   0.000	   0.000
   1.990	   0.000	   0.000
   2.002	   0.000	   0.000
   2.014	   0.000	   0.000
   2.026	   0.000	   0.000
   2.039	   0.000	   0.000
   2.051	   0.000	   1.000
   2.063	   0.000	   0.000
   2.075	   0.000	   0.000
   2.087	   0.000	   0.000
   2.100	   0.000	   0.000
   2.112	   0.000	   0.000
   2.124	   0.000	   0.000
   2.136	   0.000	   0.000
   2.148	   0.000	   0.000
   2.161	   0.000	   0.000
   2.173	   0.000	   0.000
   2.185	   0.000	   0.000
   2.197	   0.000	   0.000
   2.209	   0.000	   0.000
   2.222	   0.000	   0.000
   2.234	   0.000	   0.000
   2.246	   0.000	   0.000
   2.258	   0.000	   0.000
   2.271	   0.000	   0.000
   2.283	   0.000	   0.000
   2.295	   0.000	   0.000
   2.307	   0.000	   0.000
   2.319	   0.000	   0.000
   2.332	   0.000	   0.000
   2.344	   0.000	   0.000
   2.356	   0.000	   0.000
   2.368	   0.000	   0.000
   2.380	   0.000	   0.000
   2.393	   0.000	   0.000
   2.405	   0.000	   0.000
   2.417	   0.000	   0.000
   2.429	   0.000	   0.000
   2.441	   0.000	   0.000
   2.454	   0.000	   0.000
   2.466	   0.000	   0.000
   2.478	   0.000	   0.000
   2.490	   0.000	   0.000
   2.502	   0.000	   0.000
   2.515	   0.000	   0.000
   2.527	   0.000	   0.000
   2.539	   0.000	   0.000
   2.551	   0.000	   0.000
   2.563	   0.000	   0.000
   2.576	   0.000	   0.000
   2.588	   0.000	   0.000
   2.600	   0.000	   0.000
   2.612	   0.000	   0.000
   2.625	   0.000	   0.000
   2.637	   0.000	   0.000
   2.649	   0.000	   0.000
   2.661	   0.000	   0.000
   2.673	   0.000	   0.000
   2.686	   0.000	   0.000
   2.698	   0.000	   0.000
   2.710	   0.000	   0.000
   2.722	   0.000	   0.000
   2.734	   0.000	   0.000
   2.747	   0.000	   0.000
   2.759	   0.000	   0.000
   2.771	   0.000	   0.000
   2.783	   0.000	   0.000
   2.795	   0.000	   0.000
   2.808	   0.000	   0.000
   2.820	   0.000	   0.000
   2.832	   0.000	   0.000
   2.844	   0.000	   0.000
   2.856	   0.000	   0.000
   2.869	   0.000	   0.000
   2.881	   0.000	   0.000
   2.893	   0.000	   0.000
   2.905	   0.000	   0.000
   2.917	   0.000	   0.000
   2.930	   0.000	   0.000
   2.942	   0.000	   0.000
   2.954	   0.000	   0.000
   2.966	   0.000	   0.000
   2.979	   0.000	   0.000
   2.991	   0.000	   0.000
   3.003	   0.000	   0.000
   3.015	   0.000	   0.000
   3.027	   0.000	   0.000
   3.040	   0.000	   0.000
   3.052	   0.000	   0.000
   3.064	   0.000	   0.000
   3.076	   0.000	   0.000
   3.088	   0.000	   0.000
   3.101	   0.000	   0.000
   3.113	   0.000	   0.000
   3.125	   0.000	   0.000
   3.137	   0.000	   0.000
   3.149	   0.000	   0.000
   3.162	   0.000	   0.000
   3.174	   0.000	   0.000
   3.186	   0.000	   0.000
   3.198	   0.000	   0.000
   3.210	   0.000	   0.000
   3.223	   0.000	   0.000
   3.235	   0.000	   0.000
   3.247	   0.000	   0.000
   3.259	   0.000	   0.000
   3.271	   0.000	   0.000
   3.284	   0.000	   0.000
   3.296	   0.000	   0.000
   3.308	   0.000	   0.000
   3.320	   0.000	   0.000
   3.333	   0.000	   0.000
   3.345	   0.000	   0.000
   3.357	   0.000	   0.000
   3.369	   0.000	   0.000
   3.381	   0.000	   0.000
   3.394	   0.000	   0.000
   3.406	   0.000	   0.000
   3.418	   0.000	   0.000
   3.430	   0.000	   0.000
   3.442	   0.000	   0.000
   3.455	   0.000	   0.000
   3.467	   0.000	   0.000
   3.479	   0.000	   0.000
   3.491	   0.000	   0.000
   3.503	   0.000	   0.000
   3.516	   0.000	   0.000
   3.528	   0.000	   0.000
   3.540	   0.000	   0.000
   3.552	   0.000	   0.000
   3.564	   0.000	   0.000
   3.577	   0.000	   0.000
   3.589	   0.000	   0.000
   3.601	   0.000	   0.000
   3.613	   0.000	   0.000
   3.625	   0.000	   0.000
   3.638	   0.000	   0.000
   3.650	   0.000	   0.000
   3.662	   0.000	   0.000
   3.674	   0.000	   0.000
   3.687	   0.000	   0.000
   3.699	   0.000	   0.000
   3.711	   0.000	   0.000
   3.723	   0.000	   0.000
   3.735	   0.000	   0.000
   3.748	   0.000	   0.000
   3.760	   0.000	   0.000
   3.772	   0.000	   0.000
   3.784	   0.000	   2.000
   3.796	   0.000	   2.000
   3.809	   1.000	   8.000
   3.821	   6.000	  34.000
   3.833	  22.000	 110.000
   3.845	  33.000	 219.000
   3.857	 111.000	 489.000
   3.870	 243.000	1190.000
   3.882	 579.000	2679.000
   3.894	1147.000	4600.000
   3.906	2036.000	6528.000
   3.918	3093.000	8329.000
   3.931	4226.000	9748.000
   3.943	5580.000	10000.000
   3.955	6723.000	9561.000
   3.967	7561.000	8097.000
   3.979	8533.000	6148.000
   3.992	8878.000	4621.000
   4.004	9520.000	3235.000
   4.016	9633.000	2135.000
   4.028	9783.000	1485.000
   4.041	9954.000	 951.000
   4.053	9931.000	 612.000
   4.065	10048.000	 398.000
   4.077	9950.000	 303.000
   4.089	9969.000	 206.000
   4.102	10161.000	 169.000
   4.114	9965.000	 142.000
   4.126	9966.000	  99.000
   4.138	9998.000	 105.000
   4.150	9990.000	 112.000
   4.163	9715.000	 100.000
   4.175	10152.000	 106.000
   4.187	9948.000	 127.000
   4.199	9791.000	 113.000
   4.211	9886.000	 136.000
   4.224	9826.000	 115.000
   4.236	9892.000	 109.000
   4.248	9982.000	 105.000
   4.260	10028.000	 112.000
   4.272	9937.000	 131.000
   4.285	9948.000	 110.000
   4.297	9908.000	 120.000
   4.309	9963.000	 126.000
   4.321	9956.000	 142.000
   4.333	9868.000	 138.000
   4.346	9818.000	 132.000
   4.358	9979.000	 152.000
   4.370	9926.000	 152.000
   4.382	9906.000	 156.000
   4.395	10064.000	 135.000
   4.407	9941.000	 135.000
   4.419	9959.000	 114.000
   4.431	9815.000	  99.000
   4.443	9901.000	  81.000
   4.456	10059.000	  63.000
   4.468	9977.000	  48.000
   4.480	9803.000	  41.000
   4.492	9931.000	  32.000
   4.504	9784.000	  30.000
   4.517	9748.000	  24.000
   4.529	9814.000	  17.000
   4.541	9927.000	  15.000
   4.553	9834.000	   7.000
   4.565	9720.000	  15.000
   4.578	9803.000	  10.000
   4.590	9733.000	   9.000
   4.602	9607.000	  17.000
   4.614	9797.000	   8.000
   4.626	9626.000	  16.000
   4.639	9586.000	  15.000
   4.651	9717.000	  21.000
   4.663	9627.000	  13.000
   4.675	9510.000	   7.000
   4.688	9602.000	   9.000
   4.700	9595.000	  12.000
   4.712	9494.000	   5.000
   4.724	9555.000	  12.000
   4.736	9653.000	  13.000
   4.749	9548.000	  12.000
   4.761	9396.000	  13.000
   4.773	9350.000	   9.000
   4.785	9388.000	  12.000
   4.797	9573.000	   8.000
   4.810	9238.000	   6.000
   4.822	9261.000	   6.000
   4.834	9492.000	   7.000
   4.846	9537.000	   8.000
   4.858	9462.000	   6.000
   4.871	9485.000	   6.000
   4.883	9372.000	   5.000
   4.895	9180.000	  10.000
   4.907	9287.000	  12.000
   4.919	9430.000	  10.000
   4.932	9280.000	   5.000
   4.944	9201.000	   2.000
   4.956	9406.000	   3.000
   4.968	9236.000	   5.000
   4.980	9256.000	   4.000
   4.993	9327.000	   5.000
   5.005	9120.000	   3.000
   5.017	9139.000	   2.000
   5.029	9171.000	   0.000
   5.042	8996.000	   1.000
   5.054	9076.000	   5.000
   5.066	9307.000	   7.000
   5.078	9250.000	   2.000
   5.090	9070.000	   3.000
   5.103	9049.000	   3.000
   5.115	9096.000	   7.000
   5.127	9074.000	   2.000
   5.139	8929.000	   1.000
   5.151	9096.000	   0.000
   5.164	8896.000	   3.000
   5.176	8996.000	   4.000
   5.188	8923.000	   1.000
   5.200	8789.000	   3.000
   5.212	8911.000	   2.000
   5.225	8946.000	   3.000
   5.237	9006.000	   3.000
   5.249	9039.000	   3.000
   5.261	8936.000	   5.000
   5.273	8947.000	   5.000
   5.286	8630.000	   4.000
   5.298	8725.000	   4.000
   5.310	8825.000	   6.000
   5.322	8707.000	   2.000
   5.334	8712.000	   7.000
   5.347	8608.000	   1.000
   5.359	8666.000	   5.000
   5.371	8630.000	   2.000
   5.383	8542.000	   1.000
   5.396	8591.000	   1.000
   5.408	8703.000	   5.000
   5.420	8568.000	   1.000
   5.432	8629.000	   3.000
   5.444	8666.000	   3.000
   5.457	8697.000	   1.000
   5.469	8563.000	   5.000
   5.481	8311.000	   3.000
   5.493	8631.000	   2.000
   5.505	8604.000	   1.000
   5.518	8485.000	   3.000
   5.530	8536.000	   2.000
   5.542	8619.000	   1.000
   5.554	8507.000	   5.000
   5.566	8353.000	   0.000
   5.579	8341.000	   1.000
   5.591	8418.000	   1.000
   5.603	8409.000	   5.000
   5.615	8416.000	   5.000
   5.627	8342.000	   3.000
   5.640	8463.000	   2.000
   5.652	8396.000	   4.000
   5.664	8250.000	   5.000
   5.676	8328.000	   2.000
   5.688	8111.000	   3.000
   5.701	8225.000	   3.000
   5.713	8276.000	   2.000
   5.725	8316.000	   3.000
   5.737	8298.000	   3.000
   5.750	8374.000	   1.000
   5.762	8158.000	   2.000
   5.774	8244.000	   5.000
   5.786	8172.000	   3.000
   5.798	8269.000	   1.000
   5.811	8047.000	   3.000
   5.823	8140.000	   2.000
   5.835	8201.000	   3.000
   5.847	8243.000	   1.000
   5.859	8166.000	   0.000
   5.872	8101.000	   3.000
   5.884	8001.000	   1.000
   5.896	8158.000	   1.000
   5.908	8034.000	   4.000
   5.920	8004.000	   2.000
   5.933	7952.000	   6.000
   5.945	7989.000	   3.000
   5.957	7924.000	   3.000
   5.969	8004.000	   4.000
   5.981	8005.000	   2.000
   5.994	7942.000	   1.000
   6.006	7878.000	   3.000
   6.018	8105.000	   3.000
   6.030	7880.000	   4.000
   6.042	7688.000	   2.000
   6.055	7855.000	   0.000
   6.067	8009.000	   3.000
   6.079	7836.000	   2.000
   6.091	8085.000	   2.000
   6.104	7780.000	   2.000
   6.116	7836.000	   1.000
   6.128	7866.000	   1.000
   6.140	7915.000	   1.000
   6.152	7816.000	   3.000
   6.165	7623.000	   1.000
   6.177	7904.000	   2.000
   6.189	7636.000	   1.000
   6.201	7680.000	   2.000
   6.213	7808.000	   3.000
   6.226	7720.000	   5.000
   6.238	7676.000	   1.000
   6.250	7651.000	   4.000
   6.262	7661.000	   1.000
   6.274	7575.000	   2.000
   6.287	7568.000	   2.000
   6.299	7575.000	   2.000
   6.311	7770.000	   1.000
   6.323	7570.000	   0.000
   6.335	7592.000	   4.000
   6.348	7683.000	   2.000
   6.360	7562.000	   0.000
   6.372	7581.000	   1.000
   6.384	7521.000	   1.000
   6.396	7324.000	   0.000
   6.409	7640.000	   2.000
   6.421	7454.000	   0.000
   6.433	7419.000	   5.000
   6.445	7487.000	   0.000
   6.458	7549.000	   0.000
   6.470	7437.000	   0.000
   6.482	7579.000	   2.000
   6.494	7263.000	   1.000
   6.506	7467.000	   0.000
   6.519	7449.000	   1.000
   6.531	7425.000	   0.000
   6.543	7249.000	   3.000
   6.555	7344.000	   0.000
   6.567	7405.000	   3.000
   6.580	7384.000	   0.000
   6.592	7338.000	   2.000
   6.604	7157.000	   2.000
   6.616	7204.000	   1.000
   6.628	7282.000	   1.000
   6.641	7337.000	   1.000
   6.653	7367.000	   4.000
   6.665	7283.000	   1.000
   6.677	7232.000	   0.000
   6.689	7070.000	   1.000
   6.702	7207.000	   0.000
   6.714	7264.000	   1.000
   6.726	7243.000	   0.000
   6.738	7088.000	   1.000
   6.750	7100.000	   0.000
   6.763	7172.000	   2.000
   6.775	7031.000	   0.000
   6.787	7194.000	   1.000
   6.799	7119.000	   1.000
   6.812	7138.000	   1.000
   6.824	7077.000	   0.000
   6.836	6994.000	   1.000
   6.848	6992.000	   2.000
   6.860	6895.000	   1.000
   6.873	7016.000	   0.000
   6.885	7093.000	   1.000
   6.897	7066.000	   0.000
   6.909	7022.000	   1.000
   6.921	6880.000	   0.000
   6.934	7037.000	   0.000
   6.946	6966.000	   2.000
   6.958	6997.000	   2.000
   6.970	6867.000	   2.000
   6.982	6934.000	   1.000
   6.995	6846.000	   0.000
   7.007	6960.000	   1.000
   7.019	6616.000	   1.000
   7.031	6894.000	   2.000
   7.043	6792.000	   0.000
   7.056	6894.000	   2.000
   7.068	6751.000	   2.000
   7.080	6992.000	   1.000
   7.092	6933.000	   1.000
   7.104	6878.000	   1.000
   7.117	6600.000	   2.000
   7.129	6690.000	   0.000
   7.141	6739.000	   0.000
   7.153	6668.000	   1.000
   7.166	6921.000	   1.000
   7.178	6796.000	   0.000
   7.190	6641.000	   1.000
   7.202	6654.000	   2.000
   7.214	6729.000	   2.000
   7.227	6598.000	   1.000
   7.239	6681.000	   0.000
   7.251	6616.000	   0.000
   7.263	6661.000	   0.000
   7.275	6665.000	   0.000
   7.288	6597.000	   0.000
   7.300	6596.000	   1.000
   7.312	6517.000	   2.000
   7.324	6707.000	   1.000
   7.336	6612.000	   1.000
   7.349	6676.000	   0.000
   7.361	6586.000	   1.000
   7.373	6641.000	   1.000
   7.385	6547.000	   2.000
   7.397	6600.000	   2.000
   7.410	6462.000	   1.000
   7.422	6539.000	   1.000
   7.434	6362.000	   3.000
   7.446	6616.000	   1.000
   7.458	6554.000	   3.000
   7.471	6437.000	   2.000
   7.483	6451.000	   1.000
   7.495	6381.000	   4.000
   7.507	6397.000	   0.000
   7.520	6554.000	   0.000
   7.532	6369.000	   1.000
   7.544	6447.000	   2.000
   7.556	6511.000	   1.000
   7.568	6570.000	   0.000
   7.581	6374.000	   0.000
   7.593	6307.000	   0.000
   7.605	6426.000	   1.000
   7.617	6364.000	   1.000
   7.629	6341.000	   2.000
   7.642	6330.000	   0.000
   7.654	6392.000	   2.000
   7.666	6288.000	   5.000
   7.678	6423.000	   1.000
   7.690	6243.000	   6.000
   7.703	6287.000	   5.000
   7.715	6293.000	  14.000
   7.727	6205.000	   7.000
   7.739	6179.000	   8.000
   7.751	6289.000	   4.000
   7.764	6288.000	   6.000
   7.776	6266.000	   4.000
   7.788	6200.000	   2.000
   7.800	6233.000	   0.000
   7.812	6291.000	   2.000
   7.825	6377.000	   2.000
   7.837	6169.000	   0.000
   7.849	6161.000	   1.000
   7.861	6204.000	   0.000
   7.874	6229.000	   0.000
   7.886	5982.000	   1.000
   7.898	6083.000	   0.000
   7.910	6213.000	   0.000
   7.922	6037.000	   1.000
   7.935	6144.000	   1.000
   7.947	6061.000	   3.000
   7.959	6030.000	   0.000
   7.971	5998.000	   1.000
   7.983	6020.000	   0.000
   7.996	5881.000	   0.000
   8.008	6020.000	   2.000
   8.020	6102.000	   1.000
   8.032	6051.000	   2.000
   8.044	6034.000	   1.000
   8.057	5979.000	   0.000
   8.069	5854.000	   0.000
   8.081	5974.000	   3.000
   8.093	5924.000	   7.000
   8.105	5854.000	   8.000
   8.118	5861.000	   9.000
   8.130	5966.000	  17.000
   8.142	5914.000	   6.000
   8.154	5871.000	  16.000
   8.167	5940.000	   8.000
   8.179	5835.000	   6.000
   8.191	6050.000	   5.000
   8.203	5888.000	   5.000
   8.215	5925.000	   4.000
   8.228	5948.000	   2.000
   8.240	5815.000	   3.000
   8.252	5906.000	   0.000
   8.264	5677.000	   0.000
   8.276	5844.000	   1.000
   8.289	5681.000	   0.000
   8.301	5855.000	   1.000
   8.313	5851.000	   1.000
   8.325	5865.000	   1.000
   8.337	5797.000	   1.000
   8.350	5722.000	   1.000
   8.362	5758.000	   0.000
   8.374	5756.000	   1.000
   8.386	5735.000	   3.000
   8.398	5718.000	   2.000
   8.411	5718.000	   4.000
   8.423	5742.000	   4.000
   8.435	5590.000	   3.000
   8.447	5750.000	   4.000
   8.459	5607.000	   2.000
   8.472	5551.000	   0.000
   8.484	5725.000	   1.000
   8.496	5703.000	   0.000
   8.508	5649.000	   0.000
   8.521	5603.000	   2.000
   8.533	5692.000	   2.000
   8.545	5699.000	   2.000
   8.557	5621.000	   6.000
   8.569	5699.000	   7.000
   8.582	5708.000	   4.000
   8.594	5809.000	   8.000
   8.606	5665.000	   4.000
   8.618	5555.000	   9.000
   8.630	5506.000	   8.000
   8.643	5652.000	   6.000
   8.655	5589.000	  11.000
   8.667	5647.000	   4.000
   8.679	5652.000	   7.000
   8.691	5528.000	   4.000
   8.704	5494.000	   3.000
   8.716	5547.000	   7.000
   8.728	5497.000	   3.000
   8.740	5614.000	   1.000
   8.752	5629.000	   1.000
   8.765	5456.000	   2.000
   8.777	5414.000	   2.000
   8.789	5472.000	   3.000
   8.801	5508.000	   2.000
   8.813	5492.000	   4.000
   8.826	5591.000	   3.000
   8.838	5520.000	   4.000
   8.850	5422.000	   4.000
   8.862	5311.000	   3.000
   8.875	5341.000	   4.000
   8.887	5470.000	   5.000
   8.899	5501.000	   2.000
   8.911	5243.000	   3.000
   8.923	5419.000	   2.000
   8.936	5267.000	   1.000
   8.948	5464.000	   2.000
   8.960	5366.000	   0.000
   8.972	5315.000	   2.000
   8.984	5301.000	   1.000
   8.997	5459.000	   1.000
   9.009	5267.000	   2.000
   9.021	5366.000	   0.000
   9.033	5280.000	   2.000
   9.045	5287.000	   1.000
   9.058	5317.000	   1.000
   9.070	5251.000	   0.000
   9.082	5224.000	   0.000
   9.094	5367.000	   1.000
   9.106	5370.000	   0.000
   9.119	5376.000	   1.000
   9.131	5196.000	   1.000
   9.143	5302.000	   2.000
   9.155	5204.000	   1.000
   9.167	5301.000	   0.000
   9.180	5172.000	   1.000
   9.192	5038.000	   0.000
   9.204	5143.000	   0.000
   9.216	5174.000	   0.000
   9.229	5219.000	   1.000
   9.241	5201.000	   0.000
   9.253	5223.000	   0.000
   9.265	5183.000	   0.000
   9.277	5213.000	   0.000
   9.290	5121.000	   0.000
   9.302	5145.000	   1.000
   9.314	5154.000	   0.000
   9.326	5040.000	   2.000
   9.338	5235.000	   0.000
   9.351	5188.000	   1.000
   9.363	5210.000	   1.000
   9.375	4975.000	   1.000
   9.387	5070.000	   0.000
   9.399	5049.000	   0.000
   9.412	5053.000	   1.000
   9.424	5079.000	   0.000
   9.436	4941.000	   0.000
   9.448	5009.000	   0.000
   9.460	5101.000	   1.000
   9.473	5024.000	   1.000
   9.485	4990.000	   2.000
   9.497	4963.000	   0.000
   9.509	5019.000	   1.000
   9.521	5049.000	   0.000
   9.534	4980.000	   1.000
   9.546	4848.000	   0.000
   9.558	5042.000	   1.000
   9.570	4996.000	   0.000
   9.583	4892.000	   0.000
   9.595	5072.000	   0.000
   9.607	4800.000	   2.000
   9.619	4841.000	   0.000
   9.631	4957.000	   0.000
   9.644	4800.000	   2.000
   9.656	4859.000	   1.000
   9.668	4972.000	   2.000
   9.680	4862.000	   1.000
   9.692	4866.000	   0.000
   9.705	4842.000	   1.000
   9.717	4813.000	   0.000
   9.729	4886.000	   0.000
   9.741	4873.000	   0.000
   9.753	4743.000	   0.000
   9.766	4801.000	   0.000
   9.778	4894.000	   0.000
   9.790	4928.000	   0.000
   9.802	4901.000	   0.000
   9.814	4810.000	   0.000
   9.827	4777.000	   0.000
   9.839	4781.000	   0.000
   9.851	4799.000	   1.000
   9.863	4824.000	   2.000
   9.875	4612.000	   0.000
   9.888	4727.000	   0.000
   9.900	4851.000	   0.000
   9.912	4771.000	   0.000
   9.924	4771.000	   0.000
   9.937	4671.000	   0.000
   9.949	4772.000	   0.000
   9.961	4681.000	   0.000
   9.973	4724.000	   0.000
   9.985	4565.000	   1.000
   9.998	4706.000	   0.000
  10.010	4685.000	   1.000
  10.022	4699.000	   0.000
  10.034	4629.000	   0.000
  10.046	4714.000	   0.000
  10.059	4617.000	   0.000
  10.071	4663.000	   1.000
  10.083	4622.000	   1.000
  10.095	4675.000	   1.000
  10.107	4725.000	   0.000
  10.120	4586.000	   2.000
  10.132	4588.000	   0.000
  10.144	4651.000	   1.000
  10.156	4607.000	   1.000
  10.168	4680.000	   1.000
  10.181	4672.000	   2.000
  10.193	4537.000	   0.000
  10.205	4573.000	   0.000
  10.217	4598.000	   0.000
  10.229	4595.000	   0.000
  10.242	4535.000	   1.000
  10.254	4652.000	   0.000
  10.266	4514.000	   0.000
  10.278	4510.000	   0.000
  10.291	4600.000	   2.000
  10.303	4544.000	   0.000
  10.315	4656.000	   0.000
  10.327	4496.000	   0.000
  10.339	4428.000	   0.000
  10.352	4526.000	   1.000
  10.364	4556.000	   0.000
  10.376	4579.000	   2.000
  10.388	4365.000	   0.000
  10.400	4447.000	   0.000
  10.413	4482.000	   1.000
  10.425	4423.000	   1.000
  10.437	4432.000	   0.000
  10.449	4470.000	   1.000
  10.461	4489.000	   0.000
  10.474	4368.000	   1.000
  10.486	4493.000	   0.000
  10.498	4464.000	   1.000
  10.510	4470.000	   2.000
  10.522	4410.000	   0.000
  10.535	4366.000	   0.000
  10.547	4344.000	   1.000
  10.559	4364.000	   1.000
  10.571	4403.000	   0.000
  10.584	4357.000	   0.000
  10.596	4331.000	   0.000
  10.608	4434.000	   0.000
  10.620	4378.000	   1.000
  10.632	4461.000	   0.000
  10.645	4420.000	   1.000
  10.657	4444.000	   0.000
  10.669	4389.000	   1.000
  10.681	4392.000	   0.000
  10.693	4239.000	   1.000
  10.706	4360.000	   0.000
  10.718	4237.000	   0.000
  10.730	4311.000	   0.000
  10.742	4326.000	   0.000
  10.754	4400.000	   0.000
  10.767	4248.000	   0.000
  10.779	4275.000	   1.000
  10.791	4328.000	   0.000
  10.803	4258.000	   0.000
  10.815	4370.000	   0.000
  10.828	4286.000	   0.000
  10.840	4273.000	   1.000
  10.852	4172.000	   1.000
  10.864	4314.000	   0.000
  10.876	4268.000	   0.000
  10.889	4236.000	   0.000
  10.901	4348.000	   1.000
  10.913	4122.000	   2.000
  10.925	4253.000	   0.000
  10.938	4196.000	   0.000
  10.950	4162.000	   1.000
  10.962	4170.000	   0.000
  10.974	4169.000	   1.000
  10.986	4105.000	   0.000
  10.999	4266.000	   0.000
  11.011	4246.000	   0.000
  11.023	4106.000	   0.000
  11.035	4107.000	   1.000
  11.047	4272.000	   0.000
  11.060	4077.000	   0.000
  11.072	4145.000	   1.000
  11.084	4020.000	   1.000
  11.096	4184.000	   1.000
  11.108	4028.000	   0.000
  11.121	3959.000	   1.000
  11.133	4214.000	   0.000
  11.145	4054.000	   0.000
  11.157	4084.000	   1.000
  11.169	4087.000	   0.000
  11.182	4029.000	   0.000
  11.194	4015.000	   0.000
  11.206	4077.000	   0.000
  11.218	4066.000	   0.000
  11.230	4099.000	   0.000
  11.243	4044.000	   0.000
  11.255	4021.000	   0.000
  11.267	4074.000	   0.000
  11.279	4005.000	   0.000
  11.291	4024.000	   0.000
  11.304	3965.000	   1.000
  11.316	3976.000	   0.000
  11.328	4017.000	   0.000
  11.340	4095.000	   0.000
  11.353	4077.000	   0.000
  11.365	3954.000	   0.000
  11.377	4039.000	   0.000
